Gene1,Gene2,Scaffold,PILOT_100X_D14,PILOT_500X_D14,PILOT_PCR500X_D14
NONTARGETING,RPA2,Modified6,-2.4130512179694388,-2.3845002344998525,-2.232790802386789
NONTARGETING,RPL10A,Modified6,-4.045283423016263,-3.1977088987788784,-3.6706094203466337
NONTARGETING,RPL11,Modified6,-2.75949736253998,-2.6593771140540516,-2.5398659297564627
NONTARGETING,RPL12,Modified6,-1.0640343416941727,-1.6945638400553593,-1.8377571199493319
NONTARGETING,RPL13,Modified6,-3.645134700096184,-3.1669520778680598,-3.0895523522827837
NONTARGETING,RPL13A,Modified6,-3.605212325575731,-2.5753482428934906,-2.642086037919082
NONTARGETING,RPL14,Modified6,-2.6744286263852284,-2.408273069443857,-2.4919034163962697
NONTARGETING,RPL18,Modified6,-3.229482023874671,-2.522118191623405,-2.6327123349887227
NONTARGETING,RPL18A,Modified6,-2.4763340655147585,-2.1948967127754733,-2.508700710146304
NONTARGETING,RPL19,Modified6,-2.5045635092881744,-2.423501281378658,-1.9870781901290933
NONTARGETING,RPL23A,Modified6,-2.228936510214458,-2.0049783862181454,-1.9821295811118886
NONTARGETING,RPL26,Modified6,-2.7599886175194066,-2.6576672889744986,-2.9282138141956335
NONTARGETING,RPL27,Modified6,-2.7567498704119346,-2.219550321157189,-2.0296865334222587
NONTARGETING,RPL3,Modified6,-1.7331236939725043,-2.493411624233873,-1.8885494432458052
NONTARGETING,RPL30,Modified6,-2.4713096946299578,-2.7023244145518603,-2.9743352582134173
NONTARGETING,RPL31,Modified6,-1.7210198447866802,-2.2338857397037257,-2.337914075232734
NONTARGETING,RPL32,Modified6,-3.7596622640987976,-2.994902138620903,-3.1482534423964115
NONTARGETING,RPL34,Modified6,-2.1265202053009857,-2.578173181214331,-2.054165346139122
NONTARGETING,RPL35,Modified6,-1.0168982961713804,-0.9570087114466559,-0.9930848551259157
NONTARGETING,RPL35A,Modified6,-2.3139128230772386,-1.9409219489192875,-1.8733250764040865
NONTARGETING,RPL36,Modified6,-5.52828142601577,-5.161237030471432,-4.461914560977034
NONTARGETING,RPL37,Modified6,-1.3982904150052942,-0.9980347943750764,-2.4662403959244976
NONTARGETING,RPL7,Modified6,-2.187961034670007,-2.1047477648199244,-2.4948200769814957
NONTARGETING,RPL7A,Modified6,-2.5680047121961804,-2.1805206111989826,-2.842078070126207
NONTARGETING,RPLP0,Modified6,-2.4944976057099373,-2.0336723951667457,-2.8770624124956052
NONTARGETING,RPLP2,Modified6,-1.7977898507679524,-1.709306346966305,-1.6106341839060043
NONTARGETING,RPN2,Modified6,-0.7546894544466334,-0.5231506576003656,-0.9142176175072719
NONTARGETING,RPP38,Modified6,-0.8485227650948206,-1.2856624842176105,-1.352391855028395
NONTARGETING,RPP40,Modified6,-0.6804687510184494,-1.0997951016390277,-0.8183380294580935
NONTARGETING,RPS11,Modified6,-2.9788741027272234,-2.673800999940792,-3.1881797097867732
NONTARGETING,RPS13,Modified6,-2.226429111215253,-2.534401785898222,-2.503652614414075
NONTARGETING,RPS15,Modified6,-2.7129260827696937,-2.739215519220499,-3.2149922166079827
NONTARGETING,RPS15A,Modified6,-1.5836739966551003,-1.4511442101832555,-1.4675540745525686
NONTARGETING,RPS18,Modified6,-1.8965450650540703,-1.946704768210219,-2.535116246321474
NONTARGETING,RPS19,Modified6,-1.9990559846216922,-2.3593837987730626,-2.948031645686272
NONTARGETING,RPS24,Modified6,0.77693503709168,0.8196549340881579,0.8436223377357148
NONTARGETING,RPS25,Modified6,-1.3631672587823953,-1.4278701682600925,-1.7337304401618412
NONTARGETING,RPS27A,Modified6,-3.5599028762901206,-3.695033768512869,-3.403965141279466
NONTARGETING,RPS4X,Modified6,-2.706593260140174,-2.255622955973333,-2.350273545254013
NONTARGETING,RPS5,Modified6,-2.537657683931573,-2.0626151063999774,-2.904885697325268
NONTARGETING,RPS6,Modified6,-2.6196917992024082,-2.9717652664471217,-3.044419239295597
NONTARGETING,RPSA,Modified6,-2.61991127747185,-2.697096426517596,-2.5451320673460396
NONTARGETING,RRM1,Modified6,-2.8772789832882886,-3.050525433961299,-3.071017284690262
NONTARGETING,RUVBL1,Modified6,-1.9840452126683852,-2.0206470896165403,-1.765726325258639
NONTARGETING,RUVBL2,Modified6,-2.131731057776442,-1.6811381078715053,-1.858205222809144
NONTARGETING,SDAD1,Modified6,-1.397477562193426,-1.7476480955208822,-1.6253260804310377
NONTARGETING,SF3A1,Modified6,-2.347861539750297,-2.9349217758810866,-2.570291991998677
NONTARGETING,SF3A2,Modified6,-2.230158923727833,-2.4437796023955225,-1.894815632592682
NONTARGETING,SF3B2,Modified6,-2.68571652178212,-2.541658766333857,-2.6987635157729546
NONTARGETING,SF3B3,Modified6,-1.8784803798394392,-1.7524192667704583,-2.342699133389073
NONTARGETING,SF3B4,Modified6,-2.573577968798795,-1.8006231793354632,-2.1098988337880664
NONTARGETING,SMC3,Modified6,-1.9808591953219936,-1.5395096245608513,-2.2915290966867294
NONTARGETING,SNRNP200,Modified6,-1.6496766155015201,-1.490595415133477,-2.0302227396962484
NONTARGETING,SNRPB,Modified6,-0.7863574080811906,-1.0337426465486752,-1.0020532599999519
NONTARGETING,SNRPD1,Modified6,-3.6710032708936295,-3.0327023055401856,-2.720467073100758
NONTARGETING,SNRPD2,Modified6,-3.4061799296647726,-2.530708804463197,-2.814682872820632
NONTARGETING,SNW1,Modified6,-1.321242482468721,-1.2388242273727659,-1.2987763049795342
NONTARGETING,SON,Modified6,-0.5988291086366692,-0.4351299475348459,0.09954201672262175
NONTARGETING,SRCAP,Modified6,-2.6373499183060365,-2.574380716480154,-2.9002462118298165
NONTARGETING,SRFBP1,Modified6,-0.5153587841571341,-0.7290827949453673,-0.49801856513863896
