	VectorID1
DG0001716	196
DG0008576	196
DG0007076	196
DG0006970	196
DG0005067	196
DG0008500	196
DG0005422	196
DG0005665	196
DG0008818	196
DG0006975	196
DG0001994	196
DG0008742	196
DG0002434	196
DG0003502	196
DG0005339	196
DG0007159	196
DG0004940	196
DG0007008	196
DG0008491	196
DG0001935	196
DG0000064	195
DG0005049	195
DG0008348	195
DG0001705	195
DG0007029	195
DG0004870	195
DG0008584	195
DG0000768	195
DG0008787	195
DG0004877	195
DG0000936	195
DG0004948	195
DG0007060	194
DG0008676	194
DG0008375	194
DG0005631	194
DG0001522	194
DG0002253	194
DG0006857	194
DG0008872	194
DG0007101	194
DG0007234	194
DG0005679	194
DG0002633	193
DG0007268	193
DG0005514	193
DG0007170	193
DG0002216	193
DG0000057	193
DG0000373	193
DG0000587	193
DG0008773	192
DG0002476	192
DG0007110	192
DG0003412	192
DG0008346	192
DG0001681	192
DG0003527	191
DG0000981	191
DG0001120	191
DG0001533	191
DG0006300	191
DG0006694	191
DG0008730	191
DG0003184	191
DG0000087	191
DG0008466	190
DG0001195	190
DG0007121	190
DG0003147	190
DG0005574	190
DG0002704	190
DG0005166	190
DG0008843	190
DG0001377	190
DG0008744	190
DG0008292	190
DG0000256	190
DG0006846	190
DG0005048	189
DG0003352	189
DG0001815	189
DG0003559	189
DG0002438	189
DG0008699	189
DG0008812	189
DG0002343	189
DG0007137	189
DG0002808	188
DG0005051	188
DG0007416	188
DG0008412	188
DG0008508	188
DG0002529	188
DG0002045	188
DG0006956	188
DG0007161	188
DG0003668	188
DG0002160	188
DG0001959	188
DG0008624	187
DG0002689	187
DG0002645	187
DG0007045	187
DG0006841	187
DG0002931	187
DG0008683	187
DG0000979	187
DG0002847	187
DG0002479	187
DG0000944	187
DG0000549	187
DG0005532	187
DG0002639	187
DG0005559	187
DG0000991	187
DG0008873	187
DG0007500	187
DG0004777	187
DG0007005	186
DG0000280	186
DG0008572	186
DG0007690	186
DG0006877	186
DG0000520	186
DG0000885	186
DG0002033	186
DG0001514	186
DG0001392	186
DG0000356	186
DG0002004	186
DG0002910	186
DG0008536	185
DG0005096	185
DG0003174	185
DG0001969	185
DG0000949	185
DG0005036	185
DG0000318	185
DG0008848	185
DG0000708	185
DG0001164	185
DG0006968	185
DG0001909	185
DG0000982	185
DG0005296	184
DG0008854	184
DG0000796	184
DG0000624	184
DG0008387	184
DG0007040	184
DG0005034	184
DG0006960	184
DG0008481	183
DG0006803	183
DG0003644	183
DG0006996	183
DG0002866	183
DG0005201	183
DG0007215	183
DG0005111	183
DG0000791	183
DG0008477	183
DG0005546	183
DG0007236	183
DG0002955	183
DG0008768	183
DG0007064	183
DG0001334	183
DG0008781	183
DG0007202	182
DG0006679	182
DG0005883	182
DG0001302	182
DG0000534	182
DG0006983	182
DG0005552	182
DG0000327	182
DG0008434	182
DG0002005	182
DG0000454	182
DG0005404	182
DG0001773	182
DG0008604	181
DG0008406	181
DG0000585	181
DG0007027	181
DG0002927	181
DG0001719	181
DG0001453	181
DG0005222	181
DG0007258	181
DG0001116	181
DG0005196	181
DG0005655	181
DG0003645	181
DG0005664	181
DG0001045	181
DG0007684	181
DG0000532	181
DG0004614	181
DG0001916	181
DG0006805	181
DG0001788	181
DG0003614	180
DG0008629	180
DG0000006	180
DG0008765	180
DG0008762	180
DG0007201	180
DG0000027	180
DG0006394	180
DG0002911	180
DG0004997	180
DG0006896	180
DG0006863	180
DG0007152	180
DG0008826	180
DG0004967	180
DG0000363	180
DG0002649	180
DG0008764	180
DG0001781	180
DG0003501	180
DG0001425	180
DG0005153	180
DG0002041	179
DG0001722	179
DG0002803	179
DG0006748	179
DG0007141	179
DG0005573	179
DG0001193	179
DG0005241	179
DG0000663	179
DG0005508	179
DG0007127	179
DG0001946	179
DG0004752	179
DG0007058	179
DG0000128	179
DG0007050	179
DG0002580	179
DG0001579	179
DG0005289	179
DG0001786	179
DG0008168	179
DG0008914	178
DG0008870	178
DG0002009	178
DG0007160	178
DG0001703	178
DG0008446	178
DG0000967	178
DG0002349	178
DG0002010	178
DG0003931	178
DG0007052	178
DG0007089	178
DG0008587	178
DG0003522	178
DG0006961	178
DG0001438	178
DG0001192	178
DG0002022	178
DG0008612	178
DG0008642	178
DG0008614	177
DG0003799	177
DG0008388	177
DG0008296	177
DG0002156	177
DG0007056	177
DG0005219	177
DG0005674	177
DG0008802	177
DG0002037	177
DG0000395	177
DG0001200	177
DG0008736	177
DG0000120	177
DG0004851	177
DG0007221	177
DG0001598	177
DG0004965	177
DG0007015	176
DG0007172	176
DG0007980	176
DG0002134	176
DG0006699	176
DG0008402	176
DG0003496	176
DG0007199	176
DG0005388	176
DG0004800	176
DG0000545	176
DG0000125	176
DG0000169	176
DG0008448	176
DG0003069	176
DG0000445	176
DG0000959	176
DG0005360	176
DG0000436	176
DG0003595	175
DG0005207	175
DG0001724	175
DG0002043	175
DG0005425	175
DG0002433	175
DG0003599	175
DG0005342	175
DG0001406	175
DG0006965	175
DG0000698	175
DG0006812	175
DG0002296	175
DG0008632	175
DG0008673	175
DG0003388	175
DG0006985	175
DG0002805	175
DG0000097	174
DG0000582	174
DG0008403	174
DG0006782	174
DG0008633	174
DG0005156	174
DG0008558	174
DG0000063	174
DG0008805	174
DG0000126	174
DG0007010	174
DG0002463	174
DG0007979	174
DG0002837	174
DG0006917	174
DG0005145	174
DG0003204	174
DG0002228	173
DG0001595	173
DG0008829	173
DG0007279	173
DG0005313	173
DG0007354	173
DG0003954	173
DG0002646	173
DG0001473	173
DG0005109	173
DG0000773	173
DG0006062	173
DG0001253	173
DG0005164	172
DG0001780	172
DG0000184	172
DG0003544	172
DG0005607	172
DG0001446	172
DG0006758	172
DG0000998	172
DG0001809	172
DG0003990	172
DG0002369	172
DG0002237	172
DG0003164	171
DG0005418	171
DG0003978	171
DG0000255	171
DG0008743	171
DG0000577	171
DG0001599	171
DG0002703	171
DG0000447	171
DG0001022	171
DG0000101	171
DG0008263	171
DG0005091	171
DG0005589	171
DG0005599	171
DG0007146	171
DG0001039	171
DG0001378	171
DG0008056	171
DG0004924	170
DG0008680	170
DG0003628	170
DG0005685	170
DG0005064	170
DG0006686	170
DG0003542	170
DG0003065	170
DG0002225	170
DG0007545	170
DG0002540	170
DG0006885	170
DG0001727	169
DG0003892	169
DG0008595	169
DG0008661	169
DG0000845	169
DG0001835	169
DG0005128	169
DG0005507	169
DG0003438	169
DG0007088	169
DG0006696	169
DG0002517	169
DG0000633	169
DG0002221	169
DG0005070	169
DG0000036	169
DG0008309	168
DG0001507	168
DG0004844	168
DG0001191	168
DG0008472	168
DG0001955	168
DG0006744	168
DG0005202	168
DG0005285	168
DG0006938	168
DG0005489	168
DG0001321	168
DG0008674	168
DG0005353	168
DG0000423	168
DG0005536	168
DG0005099	168
DG0002048	168
DG0008733	168
DG0001479	168
DG0002254	167
DG0005214	167
DG0008794	167
DG0004042	167
DG0001159	167
DG0007103	167
DG0005016	167
DG0000786	167
DG0008741	167
DG0001785	167
DG0001822	167
DG0002503	167
DG0008320	167
DG0001445	167
DG0006931	167
DG0005242	167
DG0000085	167
DG0002588	166
DG0008590	166
DG0000847	166
DG0004786	166
DG0001826	166
DG0002458	166
DG0008662	166
DG0005450	166
DG0000551	166
DG0003152	166
DG0005453	166
DG0005085	166
DG0000249	166
DG0001472	166
DG0001414	166
DG0005769	166
DG0001978	166
DG0001990	166
DG0007292	166
DG0007068	166
DG0000725	166
DG0006967	166
DG0007289	166
DG0006876	166
DG0007290	166
DG0001241	166
DG0002430	166
DG0002421	166
DG0006935	165
DG0007245	165
DG0007552	165
DG0002698	165
DG0008716	165
DG0005335	165
DG0001659	165
DG0002685	165
DG0007173	165
DG0008709	165
DG0006712	165
DG0000727	165
DG0008581	165
DG0001513	165
DG0002710	165
DG0005098	165
DG0008602	165
DG0001856	165
DG0002038	164
DG0008457	164
DG0001229	164
DG0006695	164
DG0001431	164
DG0003670	164
DG0003672	164
DG0008659	164
DG0004987	164
DG0001907	164
DG0002001	164
DG0002740	164
DG0003465	164
DG0001398	164
DG0008307	164
DG0001103	164
DG0005173	164
DG0007185	163
DG0005129	163
DG0001791	163
DG0005472	163
DG0002219	163
DG0007066	163
DG0008763	163
DG0008055	163
DG0000234	163
DG0000963	163
DG0002830	163
DG0008575	163
DG0005501	163
DG0006992	163
DG0003339	163
DG0005689	163
DG0007463	163
DG0002044	163
DG0002656	163
DG0000953	163
DG0004152	163
DG0002042	163
DG0000733	163
DG0002844	163
DG0002743	163
DG0005184	162
DG0001424	162
DG0007317	162
DG0004092	162
DG0008410	162
DG0005511	162
DG0005567	162
DG0006752	162
DG0005210	162
DG0003640	162
DG0002211	162
DG0008874	162
DG0002984	162
DG0002449	162
DG0005406	162
DG0006868	162
DG0005493	162
DG0002871	162
DG0008556	162
DG0000241	162
DG0001489	161
DG0000518	161
DG0007260	161
DG0001497	161
DG0005742	161
DG0005224	161
DG0002337	161
DG0008308	161
DG0008855	161
DG0007709	161
DG0006791	161
DG0007080	161
DG0002924	161
DG0001470	161
DG0005023	161
DG0002316	161
DG0002525	161
DG0004882	161
DG0008643	161
DG0006061	161
DG0005291	160
DG0005648	160
DG0001924	160
DG0005555	160
DG0005167	160
DG0006943	160
DG0002809	160
DG0004069	160
DG0006569	160
DG0005390	160
DG0000914	160
DG0002030	160
DG0000792	160
DG0005535	160
DG0008749	160
DG0001351	160
DG0000421	160
DG0000941	159
DG0001138	159
DG0001989	159
DG0002521	159
DG0005243	159
DG0005149	159
DG0006749	159
DG0003409	159
