	VectorID1
DG0006881	164
DG0003190	164
DG0003186	164
DG0006993	164
DG0001367	163
DG0000969	163
DG0005667	163
DG0008900	163
DG0004063	163
DG0007134	163
DG0005454	163
DG0007064	163
DG0003150	163
DG0001907	163
DG0005176	163
DG0004224	163
DG0002955	163
DG0000126	163
DG0005104	163
DG0003555	163
DG0002479	163
DG0003650	163
DG0002922	163
DG0002222	163
DG0002457	162
DG0005313	162
DG0000522	162
DG0000769	162
DG0007184	162
DG0008392	162
DG0001426	162
DG0004179	162
DG0001595	162
DG0006300	162
DG0000636	162
DG0002254	162
DG0003505	162
DG0008453	162
DG0003494	162
DG0000732	162
DG0008855	162
DG0008364	162
DG0005106	162
DG0002051	162
DG0000979	162
DG0006553	162
DG0000801	162
DG0007382	162
DG0008044	161
DG0002423	161
DG0005662	161
DG0005434	161
DG0003799	161
DG0001379	161
DG0005674	161
DG0005086	161
DG0003056	161
DG0000021	161
DG0008710	161
DG0004844	161
DG0003670	161
DG0005647	161
DG0001424	161
DG0001493	161
DG0005613	161
DG0007140	161
DG0002210	161
DG0007159	161
DG0000119	161
DG0007397	160
DG0008387	160
DG0005341	160
DG0005016	160
DG0008914	160
DG0001982	160
DG0006834	160
DG0008862	160
DG0002383	160
DG0007076	160
DG0002543	160
DG0008549	160
DG0005517	160
DG0000372	160
DG0008730	160
DG0008848	160
DG0003205	160
DG0001671	160
DG0008695	160
DG0000303	160
DG0008844	159
DG0004810	159
DG0004180	159
DG0003175	159
DG0003501	159
DG0005297	159
DG0005502	159
DG0002703	159
DG0008763	159
DG0005557	159
DG0008291	158
DG0008314	158
DG0004152	158
DG0002221	158
DG0008590	158
DG0008877	158
DG0000960	158
DG0002030	158
DG0005054	158
DG0003586	158
DG0000053	158
DG0002001	158
DG0001728	158
DG0000993	158
DG0005579	158
DG0002014	158
DG0004874	158
DG0007300	158
DG0000990	158
DG0003082	158
DG0002954	158
DG0005626	158
DG0008707	157
DG0005481	157
DG0004939	157
DG0002355	157
DG0002343	157
DG0003637	157
DG0008904	157
DG0008500	157
DG0007785	157
DG0002540	157
DG0008908	157
DG0003173	157
DG0007163	157
DG0007168	156
DG0000445	156
DG0002871	156
DG0006912	156
DG0006841	156
DG0001321	156
DG0002835	156
DG0008593	156
DG0000114	156
DG0002419	156
DG0006338	156
DG0008678	156
DG0005164	156
DG0007029	156
DG0005601	156
DG0005207	156
DG0005660	156
DG0004777	156
DG0007103	156
DG0001421	156
DG0000635	156
DG0005143	155
DG0003360	155
DG0001425	155
DG0008556	155
DG0007370	155
DG0001659	155
DG0005093	155
DG0002052	155
DG0000055	155
DG0001598	155
DG0005446	155
DG0001392	155
DG0006883	155
DG0003771	155
DG0005337	155
DG0002912	155
DG0008596	155
DG0008480	155
DG0000910	154
DG0005673	154
DG0008405	154
DG0005533	154
DG0008728	154
DG0004671	154
DG0002021	154
DG0008632	154
DG0002284	154
DG0006749	154
DG0000435	154
DG0002359	154
DG0008352	154
DG0007682	154
DG0006791	154
DG0006935	154
DG0005214	154
DG0005083	154
DG0006679	153
DG0005422	153
DG0004885	153
DG0000422	153
DG0004446	153
DG0008564	153
DG0000653	153
DG0002988	153
DG0007238	153
DG0004924	153
DG0002645	153
DG0005450	153
DG0008846	153
DG0001000	153
DG0008790	153
DG0007044	153
DG0001655	153
DG0005219	153
DG0001699	153
DG0008649	153
DG0001596	153
DG0008344	153
DG0002025	153
DG0005345	153
DG0000361	153
DG0007224	153
DG0000253	153
DG0000997	152
DG0004919	152
DG0000443	152
DG0001822	152
DG0008882	152
DG0008600	152
DG0002831	152
DG0005168	152
DG0000532	152
DG0003646	152
DG0008909	152
DG0002002	152
DG0003780	152
DG0008513	152
DG0000439	152
DG0006910	152
DG0003931	152
DG0007558	152
DG0002348	152
DG0000685	152
DG0002905	152
DG0005548	152
DG0001123	151
DG0002587	151
DG0006931	151
DG0007161	151
DG0008343	151
DG0002719	151
DG0000776	151
DG0002925	151
DG0000663	151
DG0001867	151
DG0007273	151
DG0006852	151
DG0005256	151
DG0007019	151
DG0005245	151
DG0008287	151
DG0004972	151
DG0008587	151
DG0000648	150
DG0000323	150
DG0000927	150
DG0001471	150
DG0001925	150
DG0001472	150
DG0001966	150
DG0000330	150
DG0008787	150
DG0003015	150
DG0001139	150
DG0004664	150
DG0007228	150
DG0005487	150
DG0008752	150
DG0002967	150
DG0005507	150
DG0003621	150
DG0005330	150
DG0000942	150
DG0005472	150
DG0001963	149
DG0003570	149
DG0007463	149
DG0008643	149
DG0005511	149
DG0005179	149
DG0005097	149
DG0002757	149
DG0006877	149
DG0001201	149
DG0005649	149
DG0008374	149
DG0001939	149
DG0008685	149
DG0008873	149
DG0003204	149
DG0005552	149
DG0006708	149
DG0000694	149
DG0008813	149
DG0000362	148
DG0000789	148
DG0008454	148
DG0008285	148
DG0006344	148
DG0007065	148
DG0000255	148
DG0004275	148
DG0007088	148
DG0003597	148
DG0006952	148
DG0008381	148
DG0003406	148
DG0005154	147
DG0005518	147
DG0005232	147
DG0007066	147
DG0001387	147
DG0005067	147
DG0001985	147
DG0004948	147
DG0001697	147
DG0007125	147
DG0004806	147
DG0005271	147
DG0001404	147
DG0001996	147
DG0006944	147
DG0007709	147
DG0002054	147
DG0007129	147
DG0006710	147
DG0008614	147
DG0002542	147
DG0006748	147
DG0008523	147
DG0000777	147
DG0005940	147
DG0001482	147
DG0008709	147
DG0001051	147
DG0005274	147
DG0002850	147
DG0006787	146
DG0001569	146
DG0000808	146
DG0006732	146
DG0008818	146
DG0003030	146
DG0007091	146
DG0002173	146
DG0008762	146
DG0002683	146
DG0008776	146
DG0002910	146
DG0005644	146
DG0002897	146
DG0008628	146
DG0008043	146
DG0006873	146
DG0004870	146
DG0000520	146
DG0008347	146
DG0000244	146
DG0003484	146
DG0001464	146
DG0003738	146
DG0000582	146
DG0000674	146
DG0005079	145
DG0002698	145
DG0002279	145
DG0007135	145
DG0000025	145
DG0008668	145
DG0000943	145
DG0008418	145
DG0008766	145
DG0004933	145
DG0000513	145
DG0002056	145
DG0000928	145
DG0001192	145
DG0000220	145
DG0008716	145
DG0002844	145
DG0001725	145
DG0005145	145
DG0008288	145
DG0002040	145
DG0005277	145
DG0003118	145
DG0001978	145
DG0008827	145
DG0006868	145
DG0007178	145
DG0000796	145
DG0001298	145
DG0001120	145
DG0008823	145
DG0008446	145
DG0007239	145
DG0002448	145
DG0005425	144
DG0005085	144
DG0005883	144
DG0005876	144
DG0000002	144
DG0001396	144
DG0005453	144
DG0005101	144
DG0000536	144
DG0002005	144
DG0008534	144
DG0003027	144
DG0000249	144
DG0002010	144
DG0002857	144
DG0005458	144
DG0005521	144
DG0007100	144
DG0003368	144
DG0007162	144
DG0001191	144
DG0005335	144
DG0005637	144
DG0006686	144
DG0002972	144
DG0005158	144
DG0005071	144
DG0002019	144
DG0008467	144
DG0002848	144
DG0001190	143
DG0001857	143
DG0002519	143
DG0001350	143
DG0004812	143
DG0005262	143
DG0002526	143
DG0007218	143
DG0001310	143
DG0004799	143
DG0000757	143
DG0004991	143
DG0005377	143
DG0000318	143
DG0001770	143
DG0002016	143
DG0008312	143
DG0008481	143
DG0001904	143
DG0008316	143
DG0007468	143
DG0001682	143
DG0000374	143
DG0000238	143
DG0008551	143
DG0002796	143
DG0007231	142
DG0001390	142
DG0008342	142
DG0008360	142
DG0005189	142
DG0002870	142
DG0001835	142
DG0000035	142
DG0005128	142
DG0005095	142
DG0000599	142
DG0008400	142
DG0002953	142
DG0007116	142
DG0000094	142
DG0005846	142
DG0002646	142
DG0000395	142
DG0000692	142
DG0002278	141
DG0000516	141
DG0002234	141
DG0001461	141
DG0006182	141
DG0004172	141
DG0003638	141
DG0007251	141
DG0007181	141
DG0002296	141
DG0008723	141
DG0008622	141
DG0006299	141
DG0006928	141
DG0005273	141
DG0005599	141
DG0001417	141
DG0001901	141
DG0007268	141
DG0007160	141
DG0006992	141
DG0005309	141
DG0005381	141
DG0002523	141
DG0008489	141
DG0001899	141
DG0007089	141
DG0008659	140
DG0003189	140
DG0004166	140
DG0005555	140
DG0003283	140
DG0005163	140
DG0006900	140
DG0000043	140
DG0000118	140
DG0003607	140
DG0001391	140
DG0002338	140
DG0000985	140
DG0002486	140
DG0000280	140
DG0000661	140
DG0006832	140
DG0001999	140
DG0003001	140
DG0006751	140
DG0004962	140
DG0002580	140
DG0007189	140
DG0000951	140
DG0005665	140
DG0008432	140
DG0000177	140
DG0002704	140
DG0005418	140
DG0006937	140
DG0007133	140
DG0005408	140
DG0008771	140
DG0002135	140
DG0008634	140
DG0008440	140
DG0004855	140
DG0005248	139
DG0006729	139
DG0000966	139
DG0001897	139
DG0008442	139
DG0005261	139
DG0003409	139
DG0006250	139
DG0001530	139
DG0001771	139
DG0000633	139
DG0005645	139
DG0005212	139
DG0006850	139
DG0002431	139
DG0002194	139
DG0008741	139
DG0000765	139
DG0005152	139
DG0005590	139
DG0006855	139
DG0003599	139
DG0008598	139
DG0008627	139
DG0001447	139
DG0008859	139
DG0003508	139
DG0001720	138
DG0003120	138
DG0005131	138
DG0000436	138
DG0000856	138
DG0006822	138
DG0007090	138
DG0003677	138
DG0004477	138
DG0001873	138
DG0008443	138
DG0007242	138
DG0001910	138
DG0006809	138
DG0004954	138
DG0005304	138
DG0007284	138
DG0008582	138
DG0003338	138
DG0001179	138
DG0004197	138
DG0001499	138
DG0006870	138
DG0000572	138
DG0007227	138
DG0002805	137
DG0007950	137
DG0002427	137
DG0002426	137
DG0000356	137
DG0006947	137
DG0006838	137
DG0008404	137
DG0001908	137
DG0005329	137
DG0003012	137
DG0001933	137
DG0007467	137
DG0008793	137
DG0001854	137
DG0008540	137
DG0000813	137
DG0002037	137
DG0008296	137
DG0005546	137
DG0007297	137
DG0000421	137
DG0008682	137
DG0007285	137
DG0005575	137
DG0001587	137
DG0001416	137
DG0001970	137
DG0003899	136
DG0008603	136
DG0008607	136
DG0007174	136
DG0005062	136
DG0006703	136
DG0001466	136
DG0005361	136
DG0006691	136
DG0000967	136
DG0003561	136
DG0001241	136
DG0001868	136
DG0004163	136
DG0001490	136
DG0002639	136
DG0005510	136
DG0000217	136
DG0003598	136
DG0003331	136
DG0001883	136
DG0005493	136
DG0002841	136
DG0003649	136
DG0003871	135
DG0001309	135
DG0003486	135
DG0005080	135
DG0001782	135
DG0001245	135
DG0002539	135
DG0001103	135
DG0000888	135
DG0008870	135
DG0004968	135
DG0002015	135
DG0003744	135
DG0006721	135
DG0001928	135
DG0000821	135
DG0005638	135
DG0001405	135
DG0003477	135
DG0000923	135
DG0008694	135
DG0006737	135
DG0004138	135
DG0001929	135
DG0008531	135
DG0005294	135
DG0007551	135
DG0004832	135
DG0002585	135
DG0008555	135
DG0004940	135
DG0007120	134
DG0004890	134
DG0001505	134
DG0000950	134
DG0005195	134
DG0001817	134
DG0001879	134
DG0001328	134
DG0001813	134
DG0000037	134
DG0006699	134
DG0002174	134
DG0002911	134
DG0001017	134
DG0003498	134
DG0001959	134
DG0001181	134
DG0005632	134
DG0002034	134
DG0007142	134
DG0000368	134
DG0001388	134
DG0003387	134
DG0001590	133
DG0000795	133
DG0007209	133
DG0007045	133
DG0007979	133
DG0003585	133
DG0002280	133
DG0002791	133
DG0008861	133
DG0007173	133
DG0000673	133
DG0001981	133
DG0001643	133
DG0005156	133
DG0002000	133
DG0000930	133
DG0005239	133
DG0003798	133
DG0005308	133
DG0008901	133
DG0005397	133
DG0002436	133
DG0005244	133
DG0003029	133
DG0006817	133
DG0007317	133
DG0000679	133
DG0000799	133
DG0001827	133
DG0000662	133
DG0007027	133
DG0000097	133
DG0000375	133
DG0001205	132
DG0008550	132
DG0000929	132
DG0001395	132
DG0001265	132
DG0003344	132
DG0003068	132
DG0008439	132
DG0007172	132
DG0000946	132
DG0000785	132
DG0005266	132
DG0005339	132
DG0000011	132
DG0002503	132
DG0008346	132
DG0005295	132
DG0004871	132
DG0000169	132
DG0002592	132
DG0001361	132
DG0002155	132
DG0003643	132
DG0006844	132
DG0001565	131
DG0003196	131
DG0008630	131
DG0008309	131
DG0007272	131
DG0002696	131
DG0002490	131
DG0000749	131
DG0008850	131
DG0007223	131
DG0003346	131
DG0002887	131
DG0001212	131
DG0000978	131
DG0007192	131
DG0007002	131
DG0008601	131
DG0003459	131
