	VectorID1
DG0008786	250
DG0000515	250
DG0007394	250
DG0000885	250
DG0001408	250
DG0002880	249
DG0005401	249
DG0004939	249
DG0008619	249
DG0002296	249
DG0004095	249
DG0006885	249
DG0004493	249
DG0003476	249
DG0003247	249
DG0007840	249
DG0002977	249
DG0008867	248
DG0002652	248
DG0006764	248
DG0006679	248
DG0004123	248
DG0007425	248
DG0008446	248
DG0000142	248
DG0004469	248
DG0003229	248
DG0004974	248
DG0008443	248
DG0006480	248
DG0005091	247
DG0006521	247
DG0001346	247
DG0006476	247
DG0008304	247
DG0003218	247
DG0008711	247
DG0007647	247
DG0006150	247
DG0002655	247
DG0001756	247
DG0004426	247
DG0001792	247
DG0005016	247
DG0001920	247
DG0004132	247
DG0008605	247
DG0002336	247
DG0007754	246
DG0008028	246
DG0001029	246
DG0002202	246
DG0005017	246
DG0000618	246
DG0004505	246
DG0006989	245
DG0003598	245
DG0007317	245
DG0008038	245
DG0007804	245
DG0007380	245
DG0008061	245
DG0006061	245
DG0008031	245
DG0005541	245
DG0008695	245
DG0005856	245
DG0000889	245
DG0003508	244
DG0006015	244
DG0001235	244
DG0008138	244
DG0008686	244
DG0006414	244
DG0003634	244
DG0001597	244
DG0000232	244
DG0003666	244
DG0001172	244
DG0000453	244
DG0002386	244
DG0005470	244
DG0002160	244
DG0001536	244
DG0003336	244
DG0005103	244
DG0002503	244
DG0008240	244
DG0007839	244
DG0001514	244
DG0008313	244
DG0007900	244
DG0004152	243
DG0007389	243
DG0007617	243
DG0008303	243
DG0004890	243
DG0002174	243
DG0005845	243
DG0000698	243
DG0001241	243
DG0004588	243
DG0003914	243
DG0003127	243
DG0007885	243
DG0000279	242
DG0004433	242
DG0001563	242
DG0005760	242
DG0008739	242
DG0002769	242
DG0005661	242
DG0003078	242
DG0004664	242
DG0002850	242
DG0002297	242
DG0001826	242
DG0008121	242
DG0008631	242
DG0004596	242
DG0006467	242
DG0006522	242
DG0002957	242
DG0005559	241
DG0006209	241
DG0006471	241
DG0008067	241
DG0000887	241
DG0004172	241
DG0006474	241
DG0008781	241
DG0008687	241
DG0005557	241
DG0007118	241
DG0003121	241
DG0005388	241
DG0004967	241
DG0001159	241
DG0007619	241
DG0004483	240
DG0003698	240
DG0005864	240
DG0001846	240
DG0008763	240
DG0006208	240
DG0004647	240
DG0001179	240
DG0000928	240
DG0006235	240
DG0003764	240
DG0001507	240
DG0008717	240
DG0007632	240
DG0002106	240
DG0003321	240
DG0006370	240
DG0006771	240
DG0007669	240
DG0008653	240
DG0007040	239
DG0002567	239
DG0006943	239
DG0006087	239
DG0003637	239
DG0002173	239
DG0001810	239
DG0002365	239
DG0008660	239
DG0007509	239
DG0003120	239
DG0007940	239
DG0002419	239
DG0004546	239
DG0003848	239
DG0002907	239
DG0002702	239
DG0004246	239
DG0002927	239
DG0005219	239
DG0004779	238
DG0005989	238
DG0007499	238
DG0003230	238
DG0001353	238
DG0001835	238
DG0007639	238
DG0000431	238
DG0005817	238
DG0007522	238
DG0003583	238
DG0003196	238
DG0000980	238
DG0006833	238
DG0003888	238
DG0002492	238
DG0008205	238
DG0006971	238
DG0006589	238
DG0000519	238
DG0001909	237
DG0000856	237
DG0006027	237
DG0008475	237
DG0007893	237
DG0004940	237
DG0001495	237
DG0006513	237
DG0008553	237
DG0008679	237
DG0004784	237
DG0000810	237
DG0008644	237
DG0004273	237
DG0000853	237
DG0002767	237
DG0004891	237
DG0000979	237
DG0008233	237
DG0008635	237
DG0001752	237
DG0001663	237
DG0000704	237
DG0007484	236
DG0005394	236
DG0007942	236
DG0006785	236
DG0007141	236
DG0005858	236
DG0006329	236
DG0000442	236
DG0007821	236
DG0001186	236
DG0000494	236
DG0006623	236
DG0001431	236
DG0003353	236
DG0007432	236
DG0007487	235
DG0007250	235
DG0007518	235
DG0003235	235
DG0007127	235
DG0002024	235
DG0007724	235
DG0006996	235
DG0005684	235
DG0004904	235
DG0004474	235
DG0003596	235
DG0000486	235
DG0006599	235
DG0002418	234
DG0006670	234
DG0004988	234
DG0000446	234
DG0008674	234
DG0000207	234
DG0004743	234
DG0005236	234
