	VectorID1
DG0005895	134
DG0004518	134
DG0008282	134
DG0002961	134
DG0006910	134
DG0008653	134
DG0001138	134
DG0005790	134
DG0005272	134
DG0002095	134
DG0001023	134
DG0000955	134
DG0008830	134
DG0008560	134
DG0008144	134
DG0003597	134
DG0006394	133
DG0007429	133
DG0005471	133
DG0006381	133
DG0008362	133
DG0007689	133
DG0003021	133
DG0004522	133
DG0000793	133
DG0006196	133
DG0005926	133
DG0006776	133
DG0001453	133
DG0003801	133
DG0005228	133
DG0008186	133
DG0000560	133
DG0000564	133
DG0008234	133
DG0005470	133
DG0002328	133
DG0001218	133
DG0001022	133
DG0004002	133
DG0006130	133
DG0008691	132
DG0003027	132
DG0006838	132
DG0007690	132
DG0002110	132
DG0004743	132
DG0007919	132
DG0002118	132
DG0003037	132
DG0005305	132
DG0002135	132
DG0004243	132
DG0006603	132
DG0002422	132
DG0007757	132
DG0008263	132
DG0008555	132
DG0003437	132
DG0008522	132
DG0003612	132
DG0008206	132
DG0000594	132
DG0008697	132
DG0000693	132
DG0007688	132
DG0005504	132
DG0005362	132
DG0000927	131
DG0006980	131
DG0001639	131
DG0007393	131
DG0006652	131
DG0001374	131
DG0004794	131
DG0003222	131
DG0007497	131
DG0007281	131
DG0003746	131
DG0005679	131
DG0007927	130
DG0007839	130
DG0004275	130
DG0000818	130
DG0007684	130
DG0008023	130
DG0001403	130
DG0003477	130
DG0008822	130
DG0008887	130
DG0004252	130
DG0007826	130
DG0007706	130
DG0006177	130
DG0008248	130
DG0002957	130
DG0002412	130
DG0004278	130
DG0008002	130
DG0007251	130
DG0008031	130
DG0005122	130
DG0005519	130
DG0003641	130
DG0007499	130
DG0005401	130
DG0004413	130
DG0007165	130
DG0007430	130
DG0007945	130
DG0003791	130
DG0007736	130
DG0001098	130
DG0007750	129
DG0005363	129
DG0008332	129
DG0005607	129
DG0005845	129
DG0004456	129
DG0000061	129
DG0001688	129
DG0002729	129
DG0006254	129
DG0006546	129
DG0000999	129
DG0008195	129
DG0008763	129
DG0008145	129
DG0000066	129
DG0000515	129
DG0002055	129
DG0002588	129
DG0005937	129
DG0004877	129
DG0006250	129
DG0003901	129
DG0002869	129
DG0002138	129
DG0006370	128
DG0008792	128
DG0001773	128
DG0004188	128
DG0008224	128
DG0001728	128
DG0001061	128
DG0008067	128
DG0008641	128
