	VectorID1
DG0005769	203
DG0001781	203
DG0008359	203
DG0003147	203
DG0003118	202
DG0000423	202
DG0003799	202
DG0000518	202
DG0000877	202
DG0000644	202
DG0008512	202
DG0002023	202
DG0002292	202
DG0001954	202
DG0006988	202
DG0006912	202
DG0000651	202
DG0000368	202
DG0005111	202
DG0002285	202
DG0002797	202
DG0005342	201
DG0007284	201
DG0001671	201
DG0003189	201
DG0005665	201
DG0001410	201
DG0003494	201
DG0008652	201
DG0007082	201
DG0006488	201
DG0007587	201
DG0003369	200
DG0006774	200
DG0000731	200
DG0001566	200
DG0001936	200
DG0005227	200
DG0000756	200
DG0008707	200
DG0001916	200
DG0002025	200
DG0000427	200
DG0007007	200
DG0000439	200
DG0003586	200
DG0006299	200
DG0005875	200
DG0000367	200
DG0004851	199
DG0001489	199
DG0008783	199
DG0000413	199
DG0006748	199
DG0007076	199
DG0008380	199
DG0000036	199
DG0003899	199
DG0003502	199
DG0006865	199
DG0008420	199
DG0001924	199
DG0001832	199
DG0000031	199
DG0005683	199
DG0003677	199
DG0005532	199
DG0001192	199
DG0005627	199
DG0008371	198
DG0003518	198
DG0002029	198
DG0003148	198
DG0004965	198
DG0000927	198
DG0000913	198
DG0000833	198
DG0005648	198
DG0002848	198
DG0005338	198
DG0005680	198
DG0007247	198
DG0008832	198
DG0001445	198
DG0008761	198
DG0000099	197
DG0000704	197
DG0007236	197
DG0001311	197
DG0008633	197
DG0006708	197
DG0001565	197
DG0008687	197
DG0008567	197
DG0008400	197
DG0005422	197
DG0001209	197
DG0004955	197
DG0003082	197
DG0006780	197
DG0001904	197
DG0007055	197
DG0000630	197
DG0001470	197
DG0008855	197
DG0002173	197
DG0003057	197
DG0001239	196
DG0005539	196
DG0007689	196
DG0005285	196
DG0001927	196
DG0008395	196
DG0004902	196
DG0001176	196
DG0008457	196
DG0008889	196
DG0006769	196
DG0001450	196
DG0008823	196
DG0004874	196
DG0000583	196
DG0002458	195
DG0008421	195
DG0002570	195
DG0006967	195
DG0008559	195
DG0007090	195
DG0000963	195
DG0003670	195
DG0007260	195
DG0001953	195
DG0002687	195
DG0000661	195
DG0000999	195
DG0000117	195
DG0008914	195
DG0000593	194
DG0007272	194
DG0000532	194
DG0000979	194
DG0007175	194
DG0008768	194
DG0003792	194
DG0003119	194
DG0008376	194
DG0002343	194
DG0003020	194
DG0003188	194
DG0007646	194
DG0001825	194
DG0006881	194
DG0000722	194
DG0001340	193
DG0008801	193
DG0008362	193
DG0008489	193
DG0002925	193
DG0008603	193
DG0008437	193
DG0008752	193
DG0004590	193
DG0005511	193
DG0005572	193
DG0001908	193
DG0005684	192
DG0007027	192
DG0004470	192
DG0005185	192
DG0008553	192
DG0001655	192
DG0005345	192
DG0000949	192
DG0002015	192
DG0000062	192
DG0005471	192
DG0007057	191
DG0008734	191
DG0008776	191
DG0001322	191
DG0007187	191
DG0001592	191
DG0005448	191
DG0005232	191
DG0008544	191
DG0005590	191
DG0008292	191
DG0007270	191
DG0008872	191
DG0005152	191
DG0002805	191
DG0000656	191
DG0004469	191
DG0001998	191
DG0002019	190
DG0001867	190
DG0005093	190
DG0008406	190
DG0000671	190
DG0003027	190
DG0008902	190
DG0008659	190
DG0007023	190
DG0007044	190
DG0000985	190
DG0002921	190
DG0007065	190
DG0004933	190
DG0005599	190
DG0001699	190
DG0000636	190
DG0006749	189
DG0000438	189
DG0007231	189
DG0008576	189
DG0002977	189
DG0007286	189
DG0000571	189
DG0008309	189
DG0007062	189
DG0006751	189
DG0007258	189
DG0008522	189
DG0005510	189
DG0001441	189
DG0001517	189
DG0001136	189
DG0007084	189
DG0000181	189
DG0001077	189
DG0008601	189
DG0006812	189
DG0002174	189
DG0008514	188
DG0000708	188
DG0005131	188
DG0003643	188
DG0005484	188
DG0005244	188
DG0008786	188
DG0005103	188
DG0001201	188
DG0005076	188
DG0006944	188
DG0003023	188
DG0003679	188
DG0004939	188
DG0002959	188
DG0004166	188
DG0001647	188
DG0006877	188
DG0005200	188
DG0001402	188
DG0000326	188
DG0008595	188
DG0006986	188
DG0000698	188
DG0008812	188
DG0001181	188
DG0002017	188
DG0000853	188
DG0004951	188
DG0000085	188
DG0002850	188
DG0002803	187
DG0001514	187
DG0000516	187
DG0000526	187
DG0007140	187
DG0004788	187
DG0005353	187
DG0005636	187
DG0003015	187
DG0005296	187
DG0008549	187
DG0000122	187
DG0000872	187
DG0001711	187
DG0005517	187
DG0005388	187
DG0003948	187
DG0001707	187
DG0002030	187
DG0004878	187
DG0002479	187
DG0007088	186
DG0000672	186
DG0005423	186
DG0008374	186
DG0007266	186
DG0002476	186
DG0005242	186
DG0004477	186
DG0007047	186
DG0003505	186
DG0000860	186
DG0002905	186
DG0001191	186
DG0000591	186
DG0008859	185
DG0008591	185
DG0001677	185
DG0000003	185
DG0005459	185
DG0003990	185
DG0002209	185
DG0001950	185
DG0005348	185
DG0008346	185
DG0003692	185
DG0007120	185
DG0007125	185
DG0000647	185
DG0002800	185
DG0007141	185
DG0006721	185
DG0003205	185
DG0004802	185
DG0002423	185
DG0000624	184
DG0007069	184
DG0001943	184
DG0002844	184
DG0008642	184
DG0005249	184
DG0008765	184
DG0008446	184
DG0008413	184
DG0002996	184
DG0005515	184
DG0002290	184
DG0002719	184
DG0008556	184
DG0000365	184
DG0001253	184
DG0002703	184
DG0001186	183
DG0008586	183
DG0006919	183
DG0006707	183
DG0002296	183
DG0003790	183
DG0000045	183
DG0001827	183
DG0002656	183
DG0005660	183
DG0000318	183
DG0002912	183
DG0005157	183
DG0003190	183
DG0000106	183
DG0000582	183
DG0001399	183
DG0001531	183
DG0003614	183
DG0008663	183
DG0004991	183
DG0008592	183
DG0002870	182
DG0001395	182
DG0001140	182
DG0000524	182
DG0004795	182
DG0008741	182
DG0002707	182
DG0003457	182
DG0007287	182
DG0001725	182
DG0000984	182
DG0002723	182
DG0008381	182
DG0005741	182
DG0002743	182
DG0002022	182
DG0008363	182
DG0004804	181
DG0003360	181
DG0008360	181
DG0003954	181
DG0005472	181
DG0004942	181
DG0007558	181
DG0008596	181
DG0006696	181
DG0002847	181
DG0003115	181
DG0005238	181
DG0004069	181
DG0001723	181
DG0001835	181
DG0008481	181
DG0000635	181
DG0005558	181
DG0008043	181
DG0007196	181
DG0000789	181
DG0001163	181
DG0005686	181
DG0006825	181
DG0004794	181
DG0005404	181
DG0008511	181
DG0003022	181
DG0003132	180
DG0003163	180
DG0002546	180
DG0007110	180
DG0002915	180
DG0008654	180
DG0002454	180
DG0001880	180
DG0008877	180
DG0000795	180
DG0004817	180
DG0007099	180
DG0005378	180
DG0004800	180
DG0008702	180
DG0001727	180
DG0002542	180
DG0007296	179
DG0008589	179
DG0002835	179
DG0008841	179
DG0005132	179
DG0001720	179
DG0001688	179
DG0000991	179
DG0005883	179
DG0005267	179
DG0001505	179
DG0002757	179
DG0001036	179
DG0005173	179
DG0003412	179
DG0001836	179
DG0007980	179
DG0008448	179
DG0003117	179
DG0001479	179
DG0006300	179
DG0003555	179
DG0001175	178
DG0007623	178
DG0006053	178
DG0007551	178
DG0002813	178
DG0002433	178
DG0007265	178
DG0000802	178
DG0006764	178
DG0004333	178
DG0000692	178
DG0007452	178
DG0007108	178
DG0002860	178
DG0002309	178
DG0001303	178
DG0000653	178
DG0007097	177
DG0008636	177
DG0008645	177
DG0008729	177
DG0005595	177
DG0006678	177
DG0005054	177
DG0005262	177
DG0003204	177
DG0004092	177
DG0001875	177
DG0006750	177
DG0000375	177
DG0007016	177
DG0000643	177
DG0007068	177
DG0000447	177
DG0000091	177
DG0006947	177
DG0001548	177
DG0005589	177
DG0008403	177
DG0002215	177
DG0005170	177
DG0001959	176
DG0003164	176
DG0003218	176
DG0002924	176
DG0001773	176
DG0005273	176
DG0002348	176
DG0008908	176
DG0008379	176
DG0003484	176
DG0005230	176
DG0001587	176
DG0000370	176
DG0002436	175
DG0002569	175
DG0001407	175
DG0001438	175
DG0007204	175
DG0007268	175
DG0008493	175
DG0007074	175
DG0007149	175
DG0005176	175
DG0002369	175
DG0000599	175
DG0004971	175
DG0002826	175
DG0001120	175
DG0006562	175
