	VectorID1
DG0004794	208
DG0004348	208
DG0000215	208
DG0007497	208
DG0001374	208
DG0004273	208
DG0005421	208
DG0007750	208
DG0005390	208
DG0000043	208
DG0004643	208
DG0001064	207
DG0008855	207
DG0000860	207
DG0006220	207
DG0003739	207
DG0003437	207
DG0002296	207
DG0008160	207
DG0006896	207
DG0008434	207
DG0008817	207
DG0004948	207
DG0005322	207
DG0001533	207
DG0007496	207
DG0003412	207
DG0005272	207
DG0006785	207
DG0001036	207
DG0006344	207
DG0003972	207
DG0000943	206
DG0008712	206
DG0004322	206
DG0006803	206
DG0000991	206
DG0002907	206
DG0003595	206
DG0006667	206
DG0002914	206
DG0005271	206
DG0008332	206
DG0003598	206
DG0008614	206
DG0006416	206
DG0006908	206
DG0004749	206
DG0001421	206
DG0000527	206
DG0008314	206
DG0005150	205
DG0000786	205
DG0003989	205
DG0003175	205
DG0003832	205
DG0001514	205
DG0008522	205
DG0006441	205
DG0000542	205
DG0006756	205
DG0001136	205
DG0001218	205
DG0004991	205
DG0006682	205
DG0004108	205
DG0008374	205
DG0000560	205
DG0006038	205
DG0006460	205
DG0000725	205
DG0002155	205
DG0005794	205
DG0005209	205
DG0004232	204
DG0001061	204
DG0000998	204
DG0008338	204
DG0004029	204
DG0001405	204
DG0000563	204
DG0002216	204
DG0006546	204
DG0006087	204
DG0008101	204
DG0002729	204
DG0000698	204
DG0007871	204
DG0002938	204
DG0006143	204
DG0005968	204
DG0007862	204
DG0007412	204
DG0004566	204
DG0001595	203
DG0006701	203
DG0002391	203
DG0007430	203
DG0008829	203
DG0002850	203
DG0004491	203
DG0006556	203
DG0004518	203
DG0008815	203
DG0005509	203
DG0008536	203
DG0008181	203
DG0008200	203
DG0007022	203
DG0003762	203
DG0000549	203
DG0006805	203
DG0008392	203
DG0007831	203
DG0000577	203
DG0008104	203
DG0005883	203
DG0005039	203
DG0004505	203
DG0005915	203
DG0008477	203
DG0007394	203
DG0005493	202
DG0003385	202
DG0001392	202
DG0005924	202
DG0007699	202
DG0006530	202
DG0007008	202
DG0006708	202
DG0008572	202
DG0005422	202
DG0000087	202
DG0002269	202
DG0001471	202
DG0007945	202
DG0003125	202
DG0005551	202
DG0000431	202
DG0001938	202
DG0005173	202
DG0001171	202
DG0006933	202
DG0005075	202
DG0000789	202
DG0000792	202
DG0005613	202
DG0004793	202
DG0003514	201
DG0003180	201
DG0008644	201
DG0008438	201
DG0006378	201
DG0008041	201
DG0005058	201
DG0008409	201
DG0002386	201
DG0004040	201
DG0006642	201
DG0007064	201
DG0001138	201
DG0008138	201
DG0007474	201
DG0000279	201
DG0008044	201
DG0002479	201
DG0006540	201
DG0007931	201
DG0003615	200
DG0001883	200
DG0008619	200
DG0002977	200
DG0007672	200
DG0006912	200
DG0000057	200
DG0001390	200
DG0008446	200
DG0008516	200
DG0007885	200
DG0001966	200
DG0008055	200
DG0004603	200
DG0007845	200
DG0006246	199
DG0007677	199
DG0001489	199
DG0008527	199
DG0000703	199
DG0007457	199
DG0005769	199
DG0001904	199
DG0008568	199
DG0003314	199
DG0003928	199
DG0004355	199
DG0007029	199
DG0006391	199
DG0001008	199
DG0000821	199
DG0006544	199
DG0007795	199
DG0007451	199
DG0005122	199
DG0001438	198
DG0002098	198
DG0007001	198
DG0002405	198
DG0005819	198
DG0006489	198
DG0005856	198
DG0002797	198
DG0008830	198
DG0001391	198
DG0007995	198
DG0002740	198
DG0002128	198
DG0006972	198
DG0006558	198
DG0007495	198
DG0005907	198
DG0000936	198
DG0001774	198
